#tag	inventid	itemid	flamename	activatable	flameid	bodypartname	setname	active	setid	sale	price	
INVITEM	5433784	2829	0	1	0	Left Wrist	0	0	5433771	0	0	
INVITEM	5433785	2830	0	1	0	Lumbar	0	0	5433771	0	0	
INVITEM	5433773	2818	0	1	0	Neck	0	0	5433771	0	0	
INVITEM	5433787	2832	0	1	0	Right Ankle	0	0	5433771	0	0	
INVITEM	5433786	2833	0	1	0	Right Axilla	0	0	5433771	0	0	
INVITEM	5433802	2848	0	1	0	Right Biceps	0	0	5433771	0	0	
INVITEM	5433788	2834	0	1	0	Right Elbow	0	0	5433771	0	0	
INVITEM	5433803	2849	0	1	0	Right Foot	0	0	5433771	0	0	
INVITEM	5433789	2835	0	1	0	Right Glute	0	0	5433771	0	0	
INVITEM	5433804	2850	0	1	0	Right Hand	0	0	5433771	0	0	
INVITEM	5433790	2836	0	1	0	Right Hip	0	0	5433771	0	0	
INVITEM	5433791	2837	0	1	0	Right Knee	0	0	5433771	0	0	
INVITEM	5433805	2851	0	1	0	Right Leg	0	0	5433771	0	0	
INVITEM	5433806	2852	0	1	0	Right Pecs	0	0	5433771	0	0	
INVITEM	5433792	2838	0	1	0	Right Shulder	0	0	5433771	0	0	
INVITEM	5433807	2853	0	1	0	Right Thigh	0	0	5433771	0	0	
INVITEM	5433808	2854	0	1	0	Right Triceps	0	0	5433771	0	0	
INVITEM	5433793	2839	0	1	0	Right Wrist	0	0	5433771	0	0	
INVITEM	5433794	2840	0	1	0	Splex	0	0	5433771	0	0	
INVITEM	5433809	2855	0	1	0	Stomach	0	0	5433771	0	0	
INVITEM	5453123	2713	0	1	0	Head	0	0	5453122	0	0	
INVITEM	5453124	2721	0	1	0	Left Foot	0	0	5453122	0	0	
INVITEM	5453125	2729	0	1	0	Left Hand	0	0	5453122	0	0	
INVITEM	5453126	2715	0	1	0	Left Pecs	0	0	5453122	0	0	
INVITEM	5453127	2723	0	1	0	Right Foot	0	0	5453122	0	0	
INVITEM	5453128	2731	0	1	0	Right Hand	0	0	5453122	0	0	
INVITEM	5453129	2717	0	1	0	Right Pecs	0	0	5453122	0	0	
INVITEM	5453130	2719	0	1	0	Groin	0	0	5453122	0	0	
INVITEM	5434321	2132	0	1	0	Head	0	0	0	0	0	
INVITEM	2867455	143	0	1	0	0	0	0	1342323	0	0	
INVITEM	5455890	144	0	1	0	0	0	0	0	0	0	
INVITEM	1356622	512	0	1	0	0	0	0	1342323	0	0	
INVITEM	1354671	145	0	1	0	0	0	0	1342323	0	0	
INVITEM	5000937	2455	0	1	0	Head	0	0	0	0	0	
INVITEM	5128753	2562	0	1	0	Breast	0	0	0	0	0	
INVITEM	2688902	936	RH Colorbend	1	3206	Right Hand	0	1	1342323	0	0	
INVITEM	2688903	936	RH Black	1	3207	Right Hand	0	1	1342323	0	0	
INVITEM	2688908	936	LH Colorbend	1	3208	Left Hand	0	1	1342323	0	0	
INVITEM	2688909	936	LH Black	1	3209	Left Hand	0	1	1342323	0	0	
INVITEM	5256379	2707	0	1	0	Floor 3	0	0	0	0	0	
INVITEM	5259942	2030	0	1	0	Head	0	0	0	0	0	
INVITEM	5260307	2030	0	1	0	Head	0	0	5260303	0	0	
INVITEM	5265298	43	0	1	0	0	0	0	5265296	0	0	
INVITEM	5265302	186	0	1	0	0	0	0	5265296	0	0	
INVITEM	5265312	543	0	1	0	0	0	0	5265296	0	0	
INVITEM	5265305	57	0	1	0	0	0	0	5265296	0	0	
INVITEM	5265301	162	0	1	0	0	0	0	5265296	0	0	
INVITEM	5265311	513	0	1	0	0	0	0	5265296	0	0	
INVITEM	5265297	1777	0	1	0	0	0	0	5265296	0	0	
INVITEM	5265307	408	0	1	0	0	0	0	5265296	0	0	
INVITEM	5265309	333	0	1	0	0	0	0	5265296	0	0	
INVITEM	5265303	226	0	1	0	0	0	0	5265296	0	0	
INVITEM	5265299	58	0	1	0	0	0	0	5265296	0	0	
INVITEM	5265306	358	0	1	0	0	0	0	5265296	0	0	
INVITEM	5265308	433	0	1	0	0	0	0	5265296	0	0	
INVITEM	5265304	251	0	1	0	0	0	0	5265296	0	0	
INVITEM	5265313	282	0	1	0	0	0	0	5265296	0	0	
INVITEM	5265300	132	0	1	0	0	0	0	5265296	0	0	
INVITEM	5265310	467	0	1	0	0	0	0	5265296	0	0	
INVITEM	5298539	1977	0	1	0	Head	0	0	0	0	0	
INVITEM	2566290	1732	0	1	0	0	0	0	1342323	0	0	
INVITEM	5434310	1732	0	1	0	0	0	1	0	0	0	
INVITEM	4036360	151	0	1	0	0	0	0	0	0	0	
INVITEM	5434306	1689	0	1	0	0	0	0	0	0	0	
INVITEM	5434311	1690	0	1	0	0	0	0	0	0	0	
INVITEM	5434312	1691	0	1	0	0	0	0	0	0	0	
INVITEM	5434313	1692	0	1	0	0	0	0	0	0	0	
INVITEM	5434314	1693	0	1	0	0	0	0	0	0	0	
INVITEM	5434322	1693	0	1	0	0	0	0	0	0	0	
INVITEM	5463227	1154	0	1	0	0	0	0	0	0	0	
INVITEM	2781476	1423	0	1	0	0	0	1	1342323	0	0	
INVITEM	5133133	929	0	1	0	0	0	0	5133132	0	0	
INVITEM	5186709	1023	0	1	0	0	0	0	0	0	0	
INVITEM	5259941	2028	0	1	0	Head	0	0	0	0	0	
INVITEM	5260308	2028	0	1	0	Head	0	0	5260303	0	0	
INVITEM	5437238	2815	0	1	0	Breast	0	1	0	0	0	
INVITEM	5437405	2815	0	1	0	Breast	0	0	5437404	0	0	
INVITEM	5434316	1709	0	1	0	0	0	0	0	0	0	
INVITEM	5308114	2795	0	1	0	Head	0	0	0	0	0	
INVITEM	599727	1381	0	1	0	0	0	0	0	0	120	
INVITEM	5237204	2700	0	1	0	Breast	0	0	5237203	0	0	
INVITEM	2566291	1887	0	1	0	0	0	0	1342323	0	0	
INVITEM	5434315	1887	0	1	0	0	0	0	0	0	0	
INVITEM	5434327	1887	0	1	0	0	0	0	0	0	0	
INVITEM	2639584	1886	0	1	0	0	0	0	1342323	0	0	
INVITEM	5385396	2810	0	1	0	0	0	0	0	0	0	
INVITEM	5438727	47	0	1	0	0	0	0	0	0	0	
INVITEM	5434308	1705	0	1	0	0	0	0	0	0	0	
INVITEM	5205193	2115	0	1	0	Left Foot	0	0	0	0	0	
INVITEM	5205195	2120	0	1	0	Left Hand	0	0	0	0	0	
INVITEM	2791377	1321	0	1	0	0	0	0	1342323	0	0	
INVITEM	5346675	2264	0	1	0	Breast	0	0	0	0	0	
INVITEM	5237205	2682	0	1	0	Left Hand	0	0	5237203	0	0	
INVITEM	5237206	2683	0	1	0	Left Wrist	0	0	5237203	0	0	
INVITEM	5237207	2686	0	1	0	Right Hand	0	0	5237203	0	0	
INVITEM	5237208	2687	0	1	0	Right Wrist	0	0	5237203	0	0	
INVITEM	5237209	2676	0	1	0	Left Triceps	0	0	5237203	0	0	
INVITEM	5237145	2678	0	1	0	Stomach	0	0	0	0	0	
INVITEM	5237210	2678	0	1	0	Stomach	0	0	5237203	0	0	
INVITEM	5237211	2696	0	1	0	Left Ankle	0	0	5237203	0	0	
INVITEM	5237212	2692	0	1	0	Left Foot	0	0	5237203	0	0	
INVITEM	5237213	2698	0	1	0	Right Ankle	0	0	5237203	0	0	
INVITEM	5237214	2694	0	1	0	Right Foot	0	0	5237203	0	0	
INVITEM	5237215	2688	0	1	0	Right Thigh	0	0	5237203	0	0	
INVITEM	5205169	2494	0	1	0	0	0	0	0	0	0	
INVITEM	5205166	2492	0	1	0	0	0	0	0	0	0	
INVITEM	5205168	2493	0	1	0	0	0	0	0	0	0	
INVITEM	5182224	36	0	1	0	0	0	0	0	0	0	
INVITEM	5265324	36	0	1	0	0	0	0	5265322	0	0	
INVITEM	5265325	36	0	1	0	0	0	0	5265323	0	0	
INVITEM	5265329	36	0	1	0	0	0	0	5265326	0	0	
INVITEM	5265335	36	0	1	0	0	0	0	5265332	0	0	
INVITEM	5265340	36	0	1	0	0	0	0	5265337	0	0	
INVITEM	5265345	36	0	1	0	0	0	0	5265341	0	0	
INVITEM	5265355	36	0	1	0	0	0	0	5265351	0	0	
INVITEM	5265364	36	0	1	0	0	0	0	5265359	0	0	
INVITEM	5265371	36	0	1	0	0	0	0	5265366	0	0	
INVITEM	5265384	36	0	1	0	0	0	0	5265378	0	0	
INVITEM	5265395	36	0	1	0	0	0	0	5265387	0	0	
INVITEM	5265419	36	0	1	0	0	0	0	5265409	0	0	
INVITEM	5265420	36	0	1	0	0	0	0	5265410	0	0	
INVITEM	5265327	190	0	1	0	0	0	0	5265322	0	0	
INVITEM	5265328	190	0	1	0	0	0	0	5265323	0	0	
INVITEM	5265333	190	0	1	0	0	0	0	5265326	0	0	
INVITEM	5265342	190	0	1	0	0	0	0	5265332	0	0	
INVITEM	5265347	190	0	1	0	0	0	0	5265337	0	0	
INVITEM	5265352	190	0	1	0	0	0	0	5265341	0	0	
INVITEM	5265362	190	0	1	0	0	0	0	5265351	0	0	
INVITEM	5265374	190	0	1	0	0	0	0	5265359	0	0	
INVITEM	5265381	190	0	1	0	0	0	0	5265366	0	0	
INVITEM	5265396	190	0	1	0	0	0	0	5265378	0	0	
INVITEM	5265405	190	0	1	0	0	0	0	5265387	0	0	
INVITEM	5265433	190	0	1	0	0	0	0	5265409	0	0	
INVITEM	5265435	190	0	1	0	0	0	0	5265410	0	0	
INVITEM	5265330	546	0	1	0	0	0	0	5265322	0	0	
INVITEM	5265331	546	0	1	0	0	0	0	5265323	0	0	
INVITEM	5265338	546	0	1	0	0	0	0	5265326	0	0	
INVITEM	5265349	546	0	1	0	0	0	0	5265332	0	0	
INVITEM	5265354	546	0	1	0	0	0	0	5265337	0	0	
INVITEM	5265360	546	0	1	0	0	0	0	5265341	0	0	
INVITEM	5265372	546	0	1	0	0	0	0	5265351	0	0	
INVITEM	5265385	546	0	1	0	0	0	0	5265359	0	0	
INVITEM	5265392	546	0	1	0	0	0	0	5265366	0	0	
INVITEM	5265408	546	0	1	0	0	0	0	5265378	0	0	
INVITEM	5265421	546	0	1	0	0	0	0	5265387	0	0	
INVITEM	5265446	546	0	1	0	0	0	0	5265410	0	0	
INVITEM	5265449	546	0	1	0	0	0	0	5265409	0	0	
INVITEM	5265334	51	0	1	0	0	0	0	5265322	0	0	
INVITEM	5265336	51	0	1	0	0	0	0	5265323	0	0	
INVITEM	5265344	51	0	1	0	0	0	0	5265326	0	0	
INVITEM	5265357	51	0	1	0	0	0	0	5265332	0	0	
INVITEM	5265363	51	0	1	0	0	0	0	5265337	0	0	
INVITEM	5265369	51	0	1	0	0	0	0	5265341	0	0	
INVITEM	5265382	51	0	1	0	0	0	0	5265351	0	0	
INVITEM	5265397	51	0	1	0	0	0	0	5265359	0	0	
INVITEM	5265403	51	0	1	0	0	0	0	5265366	0	0	
INVITEM	5265422	51	0	1	0	0	0	0	5265378	0	0	
INVITEM	5265432	51	0	1	0	0	0	0	5265387	0	0	
INVITEM	5265460	51	0	1	0	0	0	0	5265410	0	0	
INVITEM	5265462	51	0	1	0	0	0	0	5265409	0	0	
INVITEM	5265339	166	0	1	0	0	0	0	5265322	0	0	
INVITEM	5265343	166	0	1	0	0	0	0	5265323	0	0	
INVITEM	5265348	166	0	1	0	0	0	0	5265326	0	0	
INVITEM	5265367	166	0	1	0	0	0	0	5265332	0	0	
INVITEM	5265373	166	0	1	0	0	0	0	5265337	0	0	
INVITEM	5265379	166	0	1	0	0	0	0	5265341	0	0	
INVITEM	5265393	166	0	1	0	0	0	0	5265351	0	0	
INVITEM	5265407	166	0	1	0	0	0	0	5265359	0	0	
INVITEM	5265417	166	0	1	0	0	0	0	5265366	0	0	
INVITEM	5265434	166	0	1	0	0	0	0	5265378	0	0	
INVITEM	5265444	166	0	1	0	0	0	0	5265387	0	0	
INVITEM	5265472	166	0	1	0	0	0	0	5265410	0	0	
INVITEM	5265473	166	0	1	0	0	0	0	5265409	0	0	
INVITEM	5265346	516	0	1	0	0	0	0	5265322	0	0	
INVITEM	5265350	516	0	1	0	0	0	0	5265323	0	0	
INVITEM	5265356	516	0	1	0	0	0	0	5265326	0	0	
INVITEM	5265376	516	0	1	0	0	0	0	5265332	0	0	
INVITEM	5265383	516	0	1	0	0	0	0	5265337	0	0	
INVITEM	5265390	516	0	1	0	0	0	0	5265341	0	0	
INVITEM	5265404	516	0	1	0	0	0	0	5265351	0	0	
INVITEM	5265423	516	0	1	0	0	0	0	5265359	0	0	
INVITEM	5265429	516	0	1	0	0	0	0	5265366	0	0	
INVITEM	5265448	516	0	1	0	0	0	0	5265378	0	0	
INVITEM	5265457	516	0	1	0	0	0	0	5265387	0	0	
INVITEM	5265483	516	0	1	0	0	0	0	5265410	0	0	
INVITEM	5265486	516	0	1	0	0	0	0	5265409	0	0	
INVITEM	5265465	1794	0	1	0	0	0	0	5265322	0	0	
INVITEM	5265479	1794	0	1	0	0	0	0	5265323	0	0	
INVITEM	5265489	1794	0	1	0	0	0	0	5265326	0	0	
INVITEM	5265510	1794	0	1	0	0	0	0	5265332	0	0	
INVITEM	5265515	1794	0	1	0	0	0	0	5265337	0	0	
INVITEM	5265518	1794	0	1	0	0	0	0	5265341	0	0	
INVITEM	5265528	1794	0	1	0	0	0	0	5265351	0	0	
INVITEM	5265536	1794	0	1	0	0	0	0	5265359	0	0	
INVITEM	5265540	1794	0	1	0	0	0	0	5265366	0	0	
INVITEM	5265546	1794	0	1	0	0	0	0	5265378	0	0	
INVITEM	5265549	1794	0	1	0	0	0	0	5265387	0	0	
INVITEM	5265554	1794	0	1	0	0	0	0	5265410	0	0	
INVITEM	5265555	1794	0	1	0	0	0	0	5265409	0	0	
INVITEM	5265353	411	0	1	0	0	0	0	5265322	0	0	
INVITEM	5265358	411	0	1	0	0	0	0	5265323	0	0	
INVITEM	5265365	411	0	1	0	0	0	0	5265326	0	0	
INVITEM	5265388	411	0	1	0	0	0	0	5265332	0	0	
INVITEM	5265394	411	0	1	0	0	0	0	5265337	0	0	
INVITEM	5265401	411	0	1	0	0	0	0	5265341	0	0	
INVITEM	5265416	411	0	1	0	0	0	0	5265351	0	0	
INVITEM	5265436	411	0	1	0	0	0	0	5265359	0	0	
INVITEM	5265443	411	0	1	0	0	0	0	5265366	0	0	
INVITEM	5265459	411	0	1	0	0	0	0	5265378	0	0	
INVITEM	5265470	411	0	1	0	0	0	0	5265387	0	0	
INVITEM	5265497	411	0	1	0	0	0	0	5265409	0	0	
INVITEM	5265498	411	0	1	0	0	0	0	5265410	0	0	
INVITEM	5265361	336	0	1	0	0	0	0	5265322	0	0	
INVITEM	5265368	336	0	1	0	0	0	0	5265323	0	0	
INVITEM	5265375	336	0	1	0	0	0	0	5265326	0	0	
INVITEM	5265400	336	0	1	0	0	0	0	5265332	0	0	
INVITEM	5265406	336	0	1	0	0	0	0	5265337	0	0	
INVITEM	5265415	336	0	1	0	0	0	0	5265341	0	0	
INVITEM	5265430	336	0	1	0	0	0	0	5265351	0	0	
INVITEM	5265447	336	0	1	0	0	0	0	5265359	0	0	
INVITEM	5265456	336	0	1	0	0	0	0	5265366	0	0	
INVITEM	5265474	336	0	1	0	0	0	0	5265378	0	0	
INVITEM	5265482	336	0	1	0	0	0	0	5265387	0	0	
INVITEM	5265506	336	0	1	0	0	0	0	5265409	0	0	
INVITEM	5265507	336	0	1	0	0	0	0	5265410	0	0	
INVITEM	5265370	229	0	1	0	0	0	0	5265322	0	0	
INVITEM	5265377	229	0	1	0	0	0	0	5265323	0	0	
INVITEM	5265386	229	0	1	0	0	0	0	5265326	0	0	
INVITEM	5265413	229	0	1	0	0	0	0	5265332	0	0	
INVITEM	5265418	229	0	1	0	0	0	0	5265337	0	0	
INVITEM	5265425	229	0	1	0	0	0	0	5265341	0	0	
INVITEM	5265442	229	0	1	0	0	0	0	5265351	0	0	
INVITEM	5265461	229	0	1	0	0	0	0	5265359	0	0	
INVITEM	5265469	229	0	1	0	0	0	0	5265366	0	0	
INVITEM	5265484	229	0	1	0	0	0	0	5265378	0	0	
INVITEM	5265493	229	0	1	0	0	0	0	5265387	0	0	
INVITEM	5265516	229	0	1	0	0	0	0	5265410	0	0	
INVITEM	5265517	229	0	1	0	0	0	0	5265409	0	0	
INVITEM	5192496	52	0	1	0	0	0	0	0	0	70	
INVITEM	5265380	52	0	1	0	0	0	0	5265322	0	0	
INVITEM	5265389	52	0	1	0	0	0	0	5265323	0	0	
INVITEM	5265398	52	0	1	0	0	0	0	5265326	0	0	
INVITEM	5265426	52	0	1	0	0	0	0	5265332	0	0	
INVITEM	5265431	52	0	1	0	0	0	0	5265337	0	0	
INVITEM	5265437	52	0	1	0	0	0	0	5265341	0	0	
INVITEM	5265455	52	0	1	0	0	0	0	5265351	0	0	
INVITEM	5265475	52	0	1	0	0	0	0	5265359	0	0	
INVITEM	5265480	52	0	1	0	0	0	0	5265366	0	0	
INVITEM	5265496	52	0	1	0	0	0	0	5265378	0	0	
INVITEM	5265503	52	0	1	0	0	0	0	5265387	0	0	
INVITEM	5265524	52	0	1	0	0	0	0	5265409	0	0	
INVITEM	5265525	52	0	1	0	0	0	0	5265410	0	0	
INVITEM	5265391	361	0	1	0	0	0	0	5265322	0	0	
INVITEM	5265399	361	0	1	0	0	0	0	5265323	0	0	
INVITEM	5265412	361	0	1	0	0	0	0	5265326	0	0	
INVITEM	5265438	361	0	1	0	0	0	0	5265332	0	0	
INVITEM	5265445	361	0	1	0	0	0	0	5265337	0	0	
INVITEM	5265450	361	0	1	0	0	0	0	5265341	0	0	
INVITEM	5265468	361	0	1	0	0	0	0	5265351	0	0	
INVITEM	5265487	361	0	1	0	0	0	0	5265359	0	0	
INVITEM	5265491	361	0	1	0	0	0	0	5265366	0	0	
INVITEM	5265509	361	0	1	0	0	0	0	5265378	0	0	
INVITEM	5265513	361	0	1	0	0	0	0	5265387	0	0	
INVITEM	5265532	361	0	1	0	0	0	0	5265410	0	0	
INVITEM	5265533	361	0	1	0	0	0	0	5265409	0	0	
INVITEM	5265402	436	0	1	0	0	0	0	5265322	0	0	
INVITEM	5265411	436	0	1	0	0	0	0	5265323	0	0	
INVITEM	5265427	436	0	1	0	0	0	0	5265326	0	0	
INVITEM	5265451	436	0	1	0	0	0	0	5265332	0	0	
INVITEM	5265458	436	0	1	0	0	0	0	5265337	0	0	
INVITEM	5265463	436	0	1	0	0	0	0	5265341	0	0	
INVITEM	5265481	436	0	1	0	0	0	0	5265351	0	0	
INVITEM	5265494	436	0	1	0	0	0	0	5265359	0	0	
INVITEM	5265501	436	0	1	0	0	0	0	5265366	0	0	
INVITEM	5265519	436	0	1	0	0	0	0	5265378	0	0	
INVITEM	5265522	436	0	1	0	0	0	0	5265387	0	0	
INVITEM	5265537	436	0	1	0	0	0	0	5265409	0	0	
INVITEM	5265539	436	0	1	0	0	0	0	5265410	0	0	
INVITEM	5265414	254	0	1	0	0	0	0	5265322	0	0	
INVITEM	5265424	254	0	1	0	0	0	0	5265323	0	0	
INVITEM	5265439	254	0	1	0	0	0	0	5265326	0	0	
INVITEM	5265464	254	0	1	0	0	0	0	5265332	0	0	
INVITEM	5265471	254	0	1	0	0	0	0	5265337	0	0	
INVITEM	5265476	254	0	1	0	0	0	0	5265341	0	0	
INVITEM	5265492	254	0	1	0	0	0	0	5265351	0	0	
INVITEM	5265504	254	0	1	0	0	0	0	5265359	0	0	
INVITEM	5265512	254	0	1	0	0	0	0	5265366	0	0	
INVITEM	5265526	254	0	1	0	0	0	0	5265378	0	0	
INVITEM	5265529	254	0	1	0	0	0	0	5265387	0	0	
INVITEM	5265543	254	0	1	0	0	0	0	5265410	0	0	
INVITEM	5265544	254	0	1	0	0	0	0	5265409	0	0	
INVITEM	5265428	286	0	1	0	0	0	0	5265322	0	0	
INVITEM	5265440	286	0	1	0	0	0	0	5265323	0	0	
INVITEM	5265453	286	0	1	0	0	0	0	5265326	0	0	
INVITEM	5265477	286	0	1	0	0	0	0	5265332	0	0	
INVITEM	5265485	286	0	1	0	0	0	0	5265337	0	0	
INVITEM	5265488	286	0	1	0	0	0	0	5265341	0	0	
INVITEM	5265502	286	0	1	0	0	0	0	5265351	0	0	
INVITEM	5265514	286	0	1	0	0	0	0	5265359	0	0	
INVITEM	5265520	286	0	1	0	0	0	0	5265366	0	0	
