#tag	itemid	bodyid	colorid	alpha	dynamic	partless	upgrade_level	textured	upgrade_level_name	
OBJ	2135	0	0	255	1	0	0	1		
OBJ	2136	0	0	255	0	0	0	1		
OBJ	2137	0	0	255	0	0	0	1		
OBJ	2138	8	0	255	0	0	0	1		
OBJ	2139	17	0	255	0	0	0	1		
OBJ	2140	18	0	255	0	0	0	1		
OBJ	2142	0	0	255	0	0	0	1		
OBJ	2143	2	0	255	0	0	0	1		
OBJ	2144	0	0	255	0	0	0	1		
OBJ	2145	0	0	255	0	0	0	1		
OBJ	2146	0	0	255	0	0	0	1		
OBJ	2147	0	0	255	0	0	0	1		
OBJ	2148	0	0	255	0	0	0	1		
OBJ	2149	0	0	255	0	0	0	1		
OBJ	2159	0	0	255	0	1	0	1		
OBJ	2160	0	0	255	0	0	0	1		
OBJ	2161	17	0	255	0	0	0	1		
OBJ	2162	7	0	255	0	1	0	1		
OBJ	2164	0	0	255	0	0	0	1		
OBJ	2163	0	0	255	0	0	0	1		
OBJ	2179	0	0	255	0	0	0	1		
OBJ	2180	0	0	255	0	0	0	1		
OBJ	2181	0	0	255	0	0	0	1		
OBJ	2182	0	0	255	0	0	0	1		
OBJ	2183	0	0	255	0	0	0	1		
OBJ	2184	1	0	255	0	0	0	1		
OBJ	2185	0	50	255	0	0	0	1		
OBJ	2186	16	0	255	0	0	0	1		
OBJ	2187	0	0	255	0	0	0	1		
OBJ	2188	0	0	255	0	0	0	1		
OBJ	2189	1	0	255	0	0	0	1		
OBJ	2190	1	0	255	0	0	0	1		
OBJ	2191	0	0	255	0	0	0	1		
OBJ	2192	0	50	255	1	0	0	1		
OBJ	2193	6	0	255	1	0	0	1		
OBJ	2194	6	0	255	1	0	0	1		
OBJ	2195	0	0	255	0	0	0	1		
OBJ	2196	0	0	255	0	0	0	1		
OBJ	2197	0	0	255	0	0	0	1		
OBJ	2198	0	0	255	0	0	0	1		
OBJ	2199	7	0	255	0	0	0	1		
OBJ	2200	9	0	255	1	0	0	1		
OBJ	2201	16	0	255	0	0	0	1		
OBJ	2206	16	0	255	0	0	0	1		
OBJ	2207	11	0	255	0	0	0	1		
OBJ	2210	9	0	255	1	0	0	1		
OBJ	2211	0	0	255	0	0	0	1		
OBJ	2212	0	0	255	0	0	0	1		
OBJ	2213	0	0	255	0	0	0	1		
OBJ	2214	0	41	255	1	0	0	1		
OBJ	2215	10	0	255	0	0	0	1		
OBJ	2216	7	0	255	0	0	0	1		
OBJ	2217	0	0	255	0	0	0	1		
OBJ	2218	0	0	255	0	0	0	1		
OBJ	2219	19	0	255	0	1	0	1		
OBJ	2220	20	0	255	0	1	0	1		
OBJ	2221	1	0	255	0	0	0	1		
OBJ	2222	19	0	255	0	1	0	1		
OBJ	2223	20	0	255	0	1	0	1		
OBJ	2224	0	0	255	0	0	0	1		
OBJ	2225	0	0	255	1	0	0	1		
OBJ	2226	0	0	255	1	0	0	1		
OBJ	2229	0	0	255	0	0	0	1		
OBJ	2231	12	0	255	0	1	0	1		
OBJ	2230	0	0	255	1	0	0	1		
OBJ	2232	0	0	255	0	0	0	1		
OBJ	2250	9	0	255	1	0	0	1		
OBJ	2251	0	0	255	0	0	0	1		
OBJ	2252	17	0	255	0	0	0	1		
OBJ	2254	0	0	255	1	0	0	1		
OBJ	2236	0	0	255	1	0	0	1		
OBJ	2237	0	0	255	1	0	0	1		
OBJ	2238	0	0	255	1	0	0	1		
OBJ	2239	0	0	255	1	0	0	1		
OBJ	2240	0	0	255	1	0	0	1		
OBJ	2241	0	0	255	1	0	0	1		
OBJ	2242	0	0	255	1	0	0	1		
OBJ	2243	0	0	255	1	0	0	1		
OBJ	2244	0	0	255	1	0	0	1		
OBJ	2245	0	0	255	1	0	0	1		
OBJ	2246	0	0	255	1	0	0	1		
OBJ	2247	0	0	255	1	0	0	1		
OBJ	2248	0	0	255	1	0	0	1		
OBJ	2249	0	0	255	1	0	0	1		
OBJ	2253	0	0	255	1	0	0	1		
OBJ	2255	0	0	255	0	0	0	1		
OBJ	2256	0	0	255	0	0	0	1		
OBJ	2258	12	0	255	0	0	0	1		
OBJ	2259	11	0	255	0	1	0	1		
OBJ	2260	12	0	255	0	1	0	1		
OBJ	2261	9	0	255	0	0	0	1		
OBJ	2262	6	0	255	0	0	0	1		
OBJ	2263	0	0	255	0	0	0	1		
OBJ	2264	1	0	255	0	0	0	1		
OBJ	2266	0	0	255	1	0	0	1		
OBJ	2267	0	0	255	0	0	0	1		
OBJ	2268	0	0	255	0	0	0	1		
OBJ	2270	21	0	255	1	0	0	1		
OBJ	2271	21	0	255	1	0	0	1		
OBJ	2280	16	0	255	0	0	0	1		
OBJ	2281	1	0	255	0	0	0	1		
OBJ	2282	0	0	255	1	0	0	1		
OBJ	2283	0	0	255	0	0	0	1		
OBJ	2284	1	50	255	0	0	0	1		
OBJ	2286	12	0	255	0	1	0	1		
OBJ	2287	11	0	255	0	1	0	1		
OBJ	2288	6	0	255	1	0	0	1		
OBJ	2300	8	0	255	0	0	0	1		
OBJ	2301	5	0	255	0	0	0	1		
OBJ	2291	0	0	255	0	0	0	1		
OBJ	2292	9	0	255	0	0	0	1		
OBJ	2293	20	0	255	0	0	0	1		
OBJ	2294	12	0	255	0	0	0	1		
OBJ	2295	17	0	255	0	0	0	1		
OBJ	2296	16	0	255	0	0	0	1		
OBJ	2298	10	0	255	0	0	0	1		
OBJ	2302	6	0	255	0	0	0	1		
OBJ	2303	19	0	255	0	0	0	1		
OBJ	2304	11	0	255	0	0	0	1		
OBJ	2305	18	0	255	0	0	0	1		
OBJ	2306	15	0	255	0	0	0	1		
OBJ	2307	7	0	255	0	0	0	1		
OBJ	2336	0	0	255	0	0	0	1		
OBJ	2335	9	0	255	0	0	0	1		
OBJ	2334	20	0	255	0	0	0	1		
OBJ	2333	12	0	255	0	0	0	1		
OBJ	2332	17	0	255	0	0	0	1		
OBJ	2331	16	0	255	0	0	0	1		
OBJ	2330	10	0	255	0	0	0	1		
OBJ	2329	6	0	255	0	0	0	1		
OBJ	2328	19	0	255	0	0	0	1		
OBJ	2327	11	0	255	0	0	0	1		
OBJ	2326	18	0	255	0	0	0	1		
OBJ	2325	15	0	255	0	0	0	1		
OBJ	2324	7	0	255	0	0	0	1		
OBJ	2392	0	0	255	0	0	0	0		
OBJ	2394	0	0	255	1	0	0	1		
OBJ	2395	2	0	255	0	0	0	1		
OBJ	2398	2	50	255	0	0	0	1		
OBJ	2397	2	0	255	0	0	0	1		
OBJ	2454	0	0	255	0	0	0	1		
OBJ	2455	0	0	255	0	0	0	1		
OBJ	2456	0	0	255	0	0	0	1		
OBJ	2483	19	85	255	1	0	0	0		
OBJ	2482	20	85	255	1	0	0	0		
OBJ	2481	18	85	255	1	0	0	0		
OBJ	2480	17	85	255	1	0	0	0		
OBJ	2479	15	85	255	1	0	0	0		
OBJ	2478	16	85	255	1	0	0	0		
OBJ	2477	13	85	255	1	0	0	0		
OBJ	2476	14	85	255	1	0	0	0		
OBJ	2475	11	85	255	1	0	0	0		
OBJ	2474	12	85	255	1	0	0	0		
OBJ	2473	7	85	255	1	0	0	0		
OBJ	2472	6	85	255	1	0	0	0		
OBJ	2471	5	85	255	1	0	0	0		
OBJ	2470	10	85	255	1	0	0	0		
OBJ	2469	9	85	255	1	0	0	0		
OBJ	2468	8	85	255	1	0	0	0		
OBJ	2467	4	85	255	1	0	0	0		
OBJ	2466	3	85	255	1	0	0	0		
OBJ	2465	2	85	255	1	0	0	0		
OBJ	2464	1	85	255	1	0	0	0		
OBJ	2463	0	85	255	1	0	0	0		
OBJ	2462	6	0	255	0	1	0	1		
OBJ	2461	9	0	255	0	1	0	1		
OBJ	2460	7	0	255	0	1	0	1		
OBJ	2459	10	0	255	0	1	0	1		
OBJ	2458	11	0	255	0	1	0	1		
OBJ	2457	12	0	255	0	1	0	1		
OBJ	2508	1	0	255	0	0	0	1		
OBJ	2513	0	0	255	0	0	0	1		
OBJ	2514	2	0	255	0	0	0	1		
OBJ	2515	9	0	255	0	0	0	1		
OBJ	2516	20	0	255	0	1	0	1		
OBJ	2517	6	0	255	0	1	0	1		
OBJ	2518	7	0	255	0	1	0	1		
OBJ	2519	18	0	255	0	1	0	1		
OBJ	2520	19	0	255	0	1	0	1		
OBJ	2521	15	0	255	0	1	0	1		
OBJ	2522	16	0	255	0	1	0	1		
OBJ	2523	3	0	255	0	0	0	1		
OBJ	2524	17	0	255	0	1	0	1		
OBJ	2526	0	0	255	0	0	0	1		
OBJ	2529	9	0	255	1	0	0	1		
OBJ	2537	12	0	255	0	1	0	1		
OBJ	2538	0	0	255	1	0	0	1		
OBJ	2539	4	0	255	0	0	0	1		
OBJ	2540	19	0	255	0	1	0	1		
OBJ	2541	18	0	255	0	1	0	1		
OBJ	2542	19	0	255	0	1	0	1		
OBJ	2543	4	0	255	0	0	0	1		
OBJ	2544	18	0	255	0	1	0	1		
OBJ	2545	0	0	255	0	0	0	1		
OBJ	2546	1	0	255	0	0	0	1		
OBJ	2547	28	0	255	0	0	0	1		
OBJ	2548	5	0	255	0	0	0	1		
OBJ	2562	1	0	255	0	0	0	1		
OBJ	2563	0	0	255	0	0	0	1		
OBJ	2564	0	0	255	0	0	0	1		
OBJ	2569	20	0	255	0	1	0	1		
OBJ	2570	19	0	255	0	1	0	1		
OBJ	2571	0	0	255	0	0	0	1		
OBJ	2572	9	0	255	0	0	0	1		
OBJ	2573	6	0	255	0	0	0	1		
OBJ	2574	12	0	255	1	1	0	1		
OBJ	2575	11	0	255	1	1	0	1		
OBJ	2580	41	0	255	0	0	0	1		
OBJ	2588	0	0	255	0	1	0	1		
OBJ	2589	0	0	255	0	1	0	1		
OBJ	2590	6	0	255	0	1	0	1		
OBJ	2591	7	0	255	0	1	0	1		
OBJ	2592	11	0	255	1	1	0	1		
OBJ	2593	9	0	255	0	1	0	1		
OBJ	2594	10	0	255	0	1	0	1		
OBJ	2595	12	0	255	1	1	0	1		
OBJ	2596	2	0	255	0	1	0	1		
OBJ	2597	4	0	255	0	1	0	1		
OBJ	2598	15	0	255	0	1	0	1		
OBJ	2599	18	0	255	0	1	0	1		
OBJ	2600	19	0	255	0	1	0	1		
OBJ	2601	16	0	255	0	1	0	1		
OBJ	2602	17	0	255	0	1	0	1		
OBJ	2603	20	0	255	0	1	0	1		
OBJ	2604	6	0	255	0	1	0	1		
OBJ	2605	7	0	255	0	1	0	1		
OBJ	2606	11	0	255	1	1	0	1		
OBJ	2607	9	0	255	0	1	0	1		
OBJ	2608	10	0	255	0	1	0	1		
OBJ	2609	12	0	255	1	1	0	1		
OBJ	2610	2	0	255	0	1	0	1		
OBJ	2611	4	0	255	0	1	0	1		
OBJ	2612	15	0	255	0	1	0	1		
OBJ	2613	18	0	255	0	1	0	1		
OBJ	2614	19	0	255	0	1	0	1		
OBJ	2615	16	0	255	0	1	0	1		
OBJ	2616	17	0	255	0	1	0	1		
OBJ	2617	20	0	255	0	1	0	1		
OBJ	2625	0	0	255	1	0	0	1		
OBJ	2628	1	0	255	0	0	0	1		
OBJ	2629	1	0	255	0	0	0	1		
OBJ	2630	21	0	255	1	0	0	1		
OBJ	2631	0	0	255	0	0	0	1		
OBJ	2632	27	0	255	1	0	0	1		
OBJ	2633	30	0	255	1	0	0	1		
OBJ	2634	37	0	255	1	0	0	1		
OBJ	2635	38	0	255	1	0	0	1		
OBJ	2636	2	0	255	0	0	0	1		
OBJ	2637	3	0	255	0	0	0	1		
OBJ	2638	9	0	255	0	0	0	1		
OBJ	2639	10	0	255	0	0	0	1		
OBJ	2640	12	0	255	1	1	0	1		
OBJ	2641	6	0	255	0	0	0	1		
OBJ	2642	7	0	255	0	0	0	1		
OBJ	2643	11	0	255	1	1	0	1		
OBJ	2644	15	0	255	0	0	0	1		
OBJ	2645	18	0	255	0	0	0	1		
OBJ	2646	19	0	255	0	0	0	1		
OBJ	2647	16	0	255	0	0	0	1		
OBJ	2648	17	0	255	0	0	0	1		
OBJ	2649	20	0	255	0	0	0	1		
OBJ	2650	20	0	255	0	1	0	1		
OBJ	2651	19	0	255	0	1	0	1		
OBJ	2652	12	0	255	0	0	0	1		
OBJ	2653	0	0	255	0	0	0	1		
OBJ	2654	0	0	255	1	0	0	1		
OBJ	2673	0	0	255	1	0	0	1		
OBJ	2674	0	50	255	1	0	0	1		
OBJ	2675	0	50	255	1	0	0	1		
OBJ	2676	10	0	255	1	0	0	1		
OBJ	2677	10	0	255	1	0	0	1		
OBJ	2678	3	0	255	1	0	0	1		
OBJ	2679	3	0	255	1	0	0	1		
OBJ	2680	12	0	255	1	0	0	1		
OBJ	2681	32	0	255	1	0	0	1		
OBJ	2682	12	0	255	1	0	0	1		
OBJ	2683	32	0	255	1	0	0	1		
OBJ	2684	11	0	255	1	0	0	1		
OBJ	2685	31	0	255	1	0	0	1		
OBJ	2688	15	0	255	1	0	0	1		
OBJ	2689	15	0	255	1	0	0	1		
OBJ	2690	17	0	255	1	0	0	1		
OBJ	2691	17	0	255	1	0	0	1		
OBJ	2692	20	0	255	1	1	0	1		
OBJ	2693	20	0	255	1	1	0	1		
OBJ	2694	19	0	255	1	1	0	1		
OBJ	2695	19	0	255	1	1	0	1		
OBJ	2696	40	0	255	1	0	0	1		
OBJ	2697	40	0	255	0	0	0	1		
OBJ	2698	39	0	255	1	0	0	1		
OBJ	2699	39	0	255	0	0	0	1		
OBJ	2700	1	0	255	1	0	0	1		
OBJ	2701	1	0	255	1	0	0	1		
OBJ	2686	11	0	255	1	0	0	1		
OBJ	2687	31	0	255	1	0	0	1		
OBJ	2707	44	50	255	0	1	0	1		
OBJ	2708	0	0	255	1	0	0	1		
OBJ	2713	0	0	255	0	0	0	1		
OBJ	2714	0	0	255	0	0	0	1		
OBJ	2715	8	0	255	0	0	0	1		
OBJ	2716	8	0	255	0	0	0	1		
OBJ	2717	5	0	255	0	0	0	1		
OBJ	2718	5	0	255	0	0	0	1		
OBJ	2719	4	0	255	0	0	0	1		
OBJ	2720	4	0	255	0	0	0	1		
OBJ	2721	20	0	255	1	1	0	1		
OBJ	2722	20	0	255	1	1	0	1		
OBJ	2723	19	0	255	1	1	0	1		
OBJ	2724	19	0	255	1	1	0	1		
OBJ	2725	0	0	255	0	0	0	1		
OBJ	2727	0	0	255	0	0	0	1		
OBJ	2729	12	0	255	1	1	0	1		
OBJ	2730	12	0	255	1	1	0	1		
OBJ	2731	11	0	255	1	1	0	1		
OBJ	2732	11	0	255	1	1	0	1		
OBJ	2739	21	0	255	0	0	0	1		
OBJ	2740	4	0	255	0	0	0	1		
OBJ	2741	41	0	255	0	1	0	1		
OBJ	2742	0	0	255	0	0	0	1		
OBJ	2743	0	0	255	0	0	0	1		
OBJ	2749	0	50	255	0	0	0	0		
OBJ	2750	19	0	255	0	0	0	1		
OBJ	2751	20	0	255	0	0	0	1		
OBJ	2752	42	0	255	0	1	0	1		
OBJ	2753	0	0	255	0	0	0	1		
OBJ	2754	43	0	255	0	0	0	1		
OBJ	2755	43	0	255	0	0	0	1		
OBJ	2756	43	0	255	0	0	0	1		
OBJ	2763	0	50	255	0	0	0	1		
OBJ	2764	5	50	255	1	0	0	1		
OBJ	2765	8	50	255	1	0	0	1		
OBJ	2782	0	0	255	0	0	0	1		
OBJ	2766	6	50	255	1	1	0	1		
OBJ	2767	27	50	255	0	1	0	1		
OBJ	2768	7	50	255	1	1	0	1		
OBJ	2783	1	0	255	0	0	0	1		
OBJ	2769	9	50	255	1	1	0	1		
OBJ	2770	30	50	255	0	1	0	1		
OBJ	2771	10	50	255	1	1	0	1		
OBJ	2772	15	50	255	1	1	0	1		
OBJ	2773	37	50	255	0	1	0	1		
OBJ	2774	18	50	255	1	1	0	1		
OBJ	2775	39	50	255	0	1	0	1		
OBJ	2776	19	0	255	1	1	0	1		
OBJ	2777	16	50	255	1	1	0	1		
OBJ	2778	38	50	255	0	1	0	1		
OBJ	2779	17	50	255	1	1	0	1		
OBJ	2780	40	50	255	0	1	0	1		
OBJ	2781	20	50	255	1	1	0	1		
OBJ	2784	0	0	255	0	0	0	1		
OBJ	2785	17	0	255	0	0	0	1		
OBJ	2786	0	0	255	1	1	0	1		
OBJ	2787	6	0	255	1	0	0	1		
OBJ	2788	42	0	255	0	0	0	1		
OBJ	2789	43	0	255	0	0	0	1		
OBJ	2790	41	0	255	0	0	0	1		
OBJ	2791	2	0	255	1	0	0	1		
OBJ	2792	43	0	255	0	1	0	1		
OBJ	2793	2	0	255	0	0	0	1		
OBJ	2794	42	0	255	0	1	0	1		
OBJ	2795	0	0	255	0	0	0	1		
OBJ	2796	4	0	255	0	0	0	1		
OBJ	2797	8	0	255	0	0	0	1		
OBJ	2798	44	50	255	1	0	0	1		
OBJ	2799	0	50	255	1	0	0	1		
OBJ	2800	0	0	255	0	0	0	1		
OBJ	2801	16	0	255	0	0	0	1		
OBJ	2802	0	0	255	1	0	0	1		
OBJ	2805	41	50	255	0	0	0	1		
OBJ	2806	42	50	255	0	0	0	1		
OBJ	2808	1	0	255	0	0	0	1		
OBJ	2809	0	50	255	1	0	0	1		
OBJ	2813	1	0	255	1	0	0	1		
OBJ	2814	15	0	255	1	0	0	1		
OBJ	2815	1	50	255	1	0	0	1		
OBJ	2816	0	50	255	1	0	0	1		
OBJ	2817	0	50	255	1	1	0	1		
OBJ	2818	21	50	255	1	1	0	1		
OBJ	2819	1	50	255	1	1	0	1		
OBJ	2820	2	50	255	1	1	0	1		
OBJ	2821	24	50	255	1	1	0	1		
OBJ	2822	40	50	255	1	1	0	1		
OBJ	2823	28	50	255	1	1	0	1		
OBJ	2824	30	50	255	1	1	0	1		
OBJ	2825	34	50	255	1	1	0	1		
OBJ	2826	36	50	255	1	1	0	1		
OBJ	2827	38	50	255	1	1	0	1		
OBJ	2828	29	50	255	1	1	0	1		
OBJ	2829	32	50	255	1	1	0	1		
OBJ	2830	23	50	255	1	1	0	1		
OBJ	2832	39	50	255	1	1	0	1		
OBJ	2833	25	50	255	1	1	0	1		
OBJ	2831	0	0	255	0	0	0	1		
OBJ	2834	27	50	255	1	1	0	1		
OBJ	2835	33	50	255	1	1	0	1		
OBJ	2836	35	50	255	1	1	0	1		
OBJ	2837	37	50	255	1	1	0	1		
OBJ	2838	26	50	255	1	1	0	1		
OBJ	2839	31	50	255	1	1	0	1		
OBJ	2840	22	50	255	1	1	0	1		
OBJ	2841	9	50	255	1	1	0	1		
OBJ	2842	20	50	255	1	1	0	1		
OBJ	2843	12	50	255	1	1	0	1		
OBJ	2844	17	50	255	1	1	0	1		
OBJ	2845	8	50	255	1	1	0	1		
OBJ	2846	16	50	255	1	1	0	1		
OBJ	2847	10	50	255	1	1	0	1		
OBJ	2848	6	50	255	1	1	0	1		
OBJ	2849	19	50	255	1	1	0	1		
OBJ	2850	11	50	255	1	1	0	1		
OBJ	2851	18	50	255	1	1	0	1		
OBJ	2852	5	50	255	1	1	0	1		
OBJ	2853	15	50	255	1	1	0	1		
OBJ	2854	7	50	255	1	1	0	1		
OBJ	2855	3	50	255	1	1	0	1		
OBJ	2856	4	50	255	1	1	0	1		
OBJ	2858	44	0	255	0	0	0	1		
OBJ	2877	1	0	255	0	0	0	1		
OBJ	2879	1	0	255	0	0	0	1		
OBJ	2881	36	0	255	1	0	0	1		
OBJ	2880	43	0	255	0	0	0	1		
OBJ	2882	0	50	255	1	0	0	1		
OBJ	2883	6	0	255	1	0	0	1		
OBJ	2885	41	0	255	0	0	0	1		
OBJ	2886	1	50	255	0	0	0	1		
OBJ	2887	21	50	255	0	0	0	1		
OBJ	2907	10	0	255	0	0	0	1		
OBJ	2908	1	0	255	1	0	0	1		
OBJ	2909	1	0	255	0	0	0	1		
OBJ	2910	21	0	255	1	1	0	1		
OBJ	2911	26	0	255	1	1	0	1		
OBJ	2912	27	0	255	1	1	0	1		
OBJ	2913	31	0	255	1	1	0	1		
OBJ	2914	35	0	255	1	1	0	1		
OBJ	2915	37	0	255	1	1	0	1		
OBJ	2916	39	0	255	1	1	0	1		
OBJ	2917	29	0	255	1	1	0	1		
OBJ	2918	30	0	255	1	1	0	1		
OBJ	2919	32	0	255	1	1	0	1		
OBJ	2920	36	0	255	1	1	0	1		
OBJ	2921	38	0	255	1	1	0	1		
OBJ	2922	40	0	255	1	1	0	1		
OBJ	2924	0	0	255	0	0	0	1		
OBJ	2925	0	0	255	0	0	0	1		
OBJ	2926	0	0	255	0	0	0	1		
OBJ	2945	0	0	255	1	0	0	1		
OBJ	2947	44	50	255	0	0	0	1		
OBJ	2948	1	0	255	0	0	0	1		
OBJ	2949	34	0	255	0	0	0	1		
OBJ	2950	41	0	255	0	0	0	1		
OBJ	2951	0	0	255	1	0	0	1		
OBJ	2952	0	0	255	1	0	0	1		
OBJ	2953	5	0	255	0	0	0	1		
OBJ	2954	0	0	255	0	0	0	1		
OBJ	2955	42	0	255	0	0	0	1		
OBJ	2956	41	0	255	0	0	0	1		
OBJ	2957	22	0	255	1	0	0	1		
OBJ	2977	41	0	255	0	0	0	1		
OBJ	2978	1	0	255	0	0	0	1		
OBJ	2980	1	0	255	0	0	0	1		
OBJ	2992	2	0	255	0	0	0	1		
OBJ	2993	16	0	255	0	0	0	1		
OBJ	2994	35	0	255	0	0	0	1		
OBJ	2995	34	0	255	0	0	0	1		
OBJ	2997	41	0	255	0	0	0	1		
OBJ	2998	0	50	255	1	0	0	1		
OBJ	3017	10	0	255	0	0	0	1		
OBJ	3018	21	50	255	1	0	0	1		
OBJ	3020	31	0	255	1	0	0	1		
OBJ	3021	1	0	255	0	0	0	1		
OBJ	3022	16	0	255	0	0	0	1		
OBJ	3023	42	0	255	0	0	0	1		
OBJ	3025	0	0	255	0	0	0	1		
OBJ	3024	0	26	255	0	0	1	0		
OBJ	3024	0	110	255	0	0	2	0		
OBJ	3044	0	0	255	1	0	0	1		
OBJ	3045	0	0	255	0	0	0	1		
OBJ	3046	22	0	255	0	0	0	1		
OBJ	3047	44	0	255	0	0	0	1		
OBJ	3048	1	50	255	1	0	0	1		
OBJ	3049	0	0	255	0	0	0	1		
OBJ	3050	21	0	255	1	0	0	1		
OBJ	3070	10	0	255	0	0	0	1		
OBJ	3071	0	0	255	0	0	0	1		
OBJ	3072	22	0	255	0	0	0	1		
OBJ	3073	21	0	255	0	0	0	1		
OBJ	3074	6	0	255	1	0	0	1		
OBJ	3075	9	0	255	0	0	1	1		
OBJ	3076	10	0	255	0	0	1	1		
OBJ	3075	9	0	255	0	0	2	1		
OBJ	3075	9	0	255	0	0	3	1		
OBJ	3075	9	0	255	0	0	4	1		
OBJ	3075	9	0	255	0	0	5	1		
OBJ	3076	10	0	255	0	0	2	1		
OBJ	3076	10	0	255	0	0	3	1		
OBJ	3076	10	0	255	0	0	4	1		
OBJ	3076	10	0	255	0	0	5	1		
OBJ	3077	22	0	255	1	0	0	1		
OBJ	3080	23	0	255	1	0	0	1		
OBJ	3078	0	0	255	1	0	0	1		
OBJ	3079	0	0	255	1	0	0	1		
OBJ	3081	1	0	255	0	0	0	1		
OBJ	3082	1	0	255	0	0	0	1		
OBJ	3083	6	0	255	0	0	1	1		
